33,67,33,0,0,50,100
33,67,33,0,0,100,100
33,67,33,0,50,0,100
33,67,33,0,50,50,100
33,67,33,0,50,100,100
33,67,33,0,100,0,100
33,67,33,0,100,50,100
33,67,33,0,100,100,100
33,67,33,50,0,0,100
33,67,33,50,0,50,100
33,67,33,50,0,100,67
33,67,33,50,50,0,100
33,67,33,50,50,50,100
33,67,33,50,50,100,67
33,67,33,50,100,0,100
33,67,33,50,100,50,67
33,67,33,50,100,100,67
33,67,33,100,0,0,100
33,67,33,100,0,50,100
33,67,33,100,0,100,67
33,67,33,100,50,0,100
33,67,33,100,50,50,67
33,67,33,100,50,100,67
33,67,33,100,100,0,100
33,67,33,100,100,50,67
33,67,33,100,100,100,67
33,67,67,0,0,0,100
33,67,67,0,0,50,100
33,67,67,0,0,100,100
33,67,67,0,50,0,100
33,67,67,0,50,50,100
33,67,67,0,50,100,100
33,67,67,0,100,0,100
33,67,67,0,100,50,100
33,67,67,0,100,100,100
33,67,67,50,0,0,100
33,67,67,50,0,50,100
33,67,67,50,0,100,67
33,67,67,50,50,0,100
33,67,67,50,50,50,67
33,67,67,50,50,100,67
33,67,67,50,100,0,100
33,67,67,50,100,50,67
33,67,67,50,100,100,67
33,67,67,100,0,0,100
33,67,67,100,0,50,100
33,67,67,100,0,100,67
33,67,67,100,50,0,100
33,67,67,100,50,50,67
33,67,67,100,50,100,67
33,67,67,100,100,0,100
33,67,67,100,100,50,67
33,67,67,100,100,100,67
33,67,100,0,0,0,100
33,67,100,0,0,50,100
33,67,100,0,0,100,100
33,67,100,0,50,0,100
33,67,100,0,50,50,100
33,67,100,0,50,100,100
33,67,100,0,100,0,100
33,67,100,0,100,50,100
33,67,100,0,100,100,100
33,67,100,50,0,0,100
33,67,100,50,0,50,100
33,67,100,50,0,100,67
33,67,100,50,50,0,100
33,67,100,50,50,50,67
33,67,100,50,50,100,67
33,67,100,50,100,0,100
33,67,100,50,100,50,67
33,67,100,50,100,100,67
33,67,100,100,0,0,100
33,67,100,100,0,50,100
33,67,100,100,0,100,67
33,67,100,100,50,0,100
33,67,100,100,50,50,67
33,67,100,100,50,100,67
33,67,100,100,100,0,100
33,67,100,100,100,50,67
33,67,100,100,100,100,67
33,33,0,0,0,0,100
33,33,0,0,0,50,100
33,33,0,0,0,100,100
33,33,0,0,50,0,100
33,33,0,0,50,50,100
33,33,0,0,50,100,100
33,33,0,0,100,0,100
33,33,0,0,100,50,100
33,33,0,0,100,100,100
33,33,0,50,0,0,100
33,33,0,50,0,50,67
33,33,0,50,0,100,67
33,33,0,50,50,0,100
33,33,0,50,50,50,67
33,33,0,50,50,100,67
33,33,0,50,100,0,100
33,33,0,50,100,50,67
33,33,0,50,100,100,0
33,33,0,100,0,0,100
33,33,0,100,0,50,100
33,33,0,100,0,100,100
33,33,0,100,50,0,100
33,33,0,100,50,50,67
33,33,0,100,50,100,67
33,33,0,100,100,0,100
33,33,0,100,100,50,67
33,33,0,100,100,100,0
33,33,33,0,0,0,100
33,33,33,0,0,50,100
33,33,33,0,0,100,100
33,33,33,0,50,0,100
33,33,33,0,50,50,100
33,33,33,0,50,100,100
33,33,33,0,100,0,100
33,33,33,0,100,50,100
33,33,33,0,100,100,100
33,33,33,50,0,0,100
33,33,33,50,0,50,67
33,33,33,50,0,100,67
33,33,33,50,50,0,100
33,33,33,50,50,50,67
33,33,33,50,50,100,67
33,33,33,50,100,0,100
33,33,33,50,100,50,67
33,33,33,50,100,100,0
33,33,33,100,0,0,100
33,33,33,100,0,50,67
33,33,33,100,0,100,67
33,33,33,100,50,0,100
33,33,33,100,50,50,67
33,33,33,100,50,100,0
33,33,33,100,100,0,100
33,33,33,100,100,50,67
33,33,33,100,100,100,0
33,33,67,0,0,0,100
33,33,67,0,0,50,100
33,33,67,0,0,100,100
33,33,67,0,50,0,100
33,33,67,0,50,50,100
33,33,67,0,50,100,100
33,33,67,0,100,0,100
33,33,67,0,100,50,100
33,33,67,0,100,100,100
33,33,67,50,0,0,100
33,33,67,50,0,50,67
33,33,67,50,0,100,67
33,33,67,50,50,0,100
33,33,67,50,50,50,67
33,33,67,50,50,100,0
33,33,67,50,100,0,100
33,33,67,50,100,50,67
33,33,67,50,100,100,0
33,33,67,100,0,0,100
33,33,67,100,0,50,67
33,33,67,100,0,100,67
33,33,67,100,50,0,100
33,33,67,100,50,50,67
33,33,67,100,50,100,0
33,33,67,100,100,0,100
33,33,67,100,100,50,67
33,33,67,100,100,100,0
33,33,100,0,0,0,100
33,33,100,0,0,50,100
33,33,100,0,0,100,100
33,33,100,0,50,0,100
33,33,100,0,50,50,100
33,33,100,0,50,100,100
33,33,100,0,100,0,100
33,33,100,0,100,50,100
33,33,100,0,100,100,100
33,33,100,50,0,0,100
33,33,100,50,0,50,67
33,33,100,50,0,100,67
33,33,100,50,50,0,100
33,33,100,50,50,50,67
33,33,100,50,50,100,0
33,33,100,50,100,0,100
33,33,100,50,100,50,67
33,33,100,50,100,100,0
33,33,100,100,0,0,100
33,33,100,100,0,50,67
33,33,100,100,0,100,67
33,33,100,100,50,0,100
33,33,100,100,50,50,67
33,33,100,100,50,100,0
33,33,100,100,100,0,100
33,33,100,100,100,50,67
33,33,100,100,100,100,0
33,0,0,0,0,0,100
33,0,0,0,0,50,100
33,0,0,0,0,100,100
33,0,0,0,50,0,100
33,0,0,0,50,50,100
33,0,0,0,50,100,100
33,0,0,0,100,0,100
33,0,0,0,100,50,100
33,0,0,0,100,100,100
33,0,0,50,0,0,100
33,0,0,50,0,50,67
33,0,0,50,0,100,33
33,0,0,50,50,0,100
33,0,0,50,50,50,67
33,0,0,50,50,100,33
33,0,0,50,100,0,100
33,0,0,50,100,50,33
33,0,0,50,100,100,0
33,0,0,100,0,0,100
33,0,0,100,0,50,100
33,0,0,100,0,100,100
33,0,0,100,50,0,100
33,0,0,100,50,50,67
33,0,0,100,50,100,33
33,0,0,100,100,0,100
33,0,0,100,100,50,33
33,0,0,100,100,100,0
33,0,33,0,0,0,100
33,0,33,0,0,50,100
33,0,33,0,0,100,100
33,0,33,0,50,0,100
33,0,33,0,50,50,100
33,0,33,0,50,100,100
33,0,33,0,100,0,100
33,0,33,0,100,50,100
33,0,33,0,100,100,100
33,0,33,50,0,0,100
33,0,33,50,0,50,67
33,0,33,50,0,100,33
33,0,33,50,50,0,100
33,0,33,50,50,50,67
33,0,33,50,50,100,33
33,0,33,50,100,0,100
33,0,33,50,100,50,33
33,0,33,50,100,100,0
33,0,33,100,0,0,100
33,0,33,100,0,50,67
33,0,33,100,0,100,33
33,0,33,100,50,0,100
33,0,33,100,50,50,33
33,0,33,100,50,100,0
33,0,33,100,100,0,100
33,0,33,100,100,50,33
33,0,33,100,100,100,0
33,0,67,0,0,0,100
33,0,67,0,0,50,100
33,0,67,0,0,100,100
33,0,67,0,50,0,100
33,0,67,0,50,50,100
33,0,67,0,50,100,100
33,0,67,0,100,0,100
33,0,67,0,100,50,100
33,0,67,0,100,100,100
33,0,67,50,0,0,100
33,0,67,50,0,50,67
33,0,67,50,0,100,33
33,0,67,50,50,0,100
33,0,67,50,50,50,33
33,0,67,50,50,100,0
33,0,67,50,100,0,100
33,0,67,50,100,50,33
33,0,67,50,100,100,0
33,0,67,100,0,0,100
33,0,67,100,0,50,67
33,0,67,100,0,100,33
33,0,67,100,50,0,100
33,0,67,100,50,50,33
33,0,67,100,50,100,0
33,0,67,100,100,0,100
33,0,67,100,100,50,33
33,0,67,100,100,100,0
33,0,100,0,0,0,100
33,0,100,0,0,50,100
33,0,100,0,0,100,100
33,0,100,0,50,0,100
33,0,100,0,50,50,100
33,0,100,0,50,100,100
33,0,100,0,100,0,100
33,0,100,0,100,50,100
33,0,100,0,100,100,100
33,0,100,50,0,0,100
33,0,100,50,0,50,67
33,0,100,50,0,100,33
33,0,100,50,50,0,100
33,0,100,50,50,50,33
33,0,100,50,50,100,0
33,0,100,50,100,0,100
33,0,100,50,100,50,33
33,0,100,50,100,100,0
33,0,100,100,0,0,100
33,0,100,100,0,50,67
33,0,100,100,0,100,33
33,0,100,100,50,0,100
33,0,100,100,50,50,33
33,0,100,100,50,100,0
33,0,100,100,100,0,100
33,0,100,100,100,50,33
33,0,100,100,100,100,0
0,100,0,0,0,0,100
0,100,0,0,0,50,100
0,100,0,0,0,100,100
0,100,0,0,50,0,100
0,100,0,0,50,50,100
0,100,0,0,50,100,100
0,100,0,0,100,0,100
0,100,0,0,100,50,100
0,100,0,0,100,100,100
0,100,0,50,0,0,100
0,100,0,50,0,50,100
0,100,0,50,0,100,67
0,100,0,50,50,0,100
0,100,0,50,50,50,100
0,100,0,50,50,100,67
0,100,0,50,100,0,100
0,100,0,50,100,50,67
0,100,0,50,100,100,67
0,100,0,100,0,0,100
0,100,0,100,0,50,100
0,100,0,100,0,100,100
0,100,0,100,50,0,100
0,100,0,100,50,50,100
0,100,0,100,50,100,67
0,100,0,100,100,0,100
0,100,0,100,100,50,67
0,100,0,100,100,100,67
0,100,33,0,0,0,100
0,100,33,0,0,50,100
0,100,33,0,0,100,100
0,100,33,0,50,0,100
0,100,33,0,50,50,100
0,100,33,0,50,100,100
0,100,33,0,100,0,100
0,100,33,0,100,50,100
0,100,33,0,100,100,100
0,100,33,50,0,0,100
0,100,33,50,0,50,100
0,100,33,50,0,100,67
0,100,33,50,50,0,100
0,100,33,50,50,50,100
0,100,33,50,50,100,67
0,100,33,50,100,0,100
0,100,33,50,100,50,67
0,100,33,50,100,100,67
0,100,33,100,0,0,100
0,100,33,100,0,50,100
0,100,33,100,0,100,67
0,100,33,100,50,0,100
0,100,33,100,50,50,67
0,100,33,100,50,100,67
0,100,33,100,100,0,100
0,100,33,100,100,50,67
0,100,33,100,100,100,67
0,100,67,0,0,0,100
0,100,67,0,0,50,100
0,100,67,0,0,100,100
0,100,67,0,50,0,100
0,100,67,0,50,50,100
0,100,67,0,50,100,100
0,100,67,0,100,0,100
0,100,67,0,100,50,100
0,100,67,0,100,100,100
0,100,67,50,0,0,100
0,100,67,50,0,50,100
0,100,67,50,0,100,67
0,100,67,50,50,0,100
0,100,67,50,50,50,67
0,100,67,50,50,100,67
0,100,67,50,100,0,100
0,100,67,50,100,50,67
0,100,67,50,100,100,67
0,100,67,100,0,0,100
0,100,67,100,0,50,100
0,100,67,100,0,100,67
0,100,67,100,50,0,100
0,100,67,100,50,50,67
0,100,67,100,50,100,67
0,100,67,100,100,0,100
0,100,67,100,100,50,67
0,100,67,100,100,100,67
0,100,100,0,0,0,100
0,100,100,0,0,50,100
0,100,100,0,0,100,100
0,100,100,0,50,0,100
0,100,100,0,50,50,100
0,100,100,0,50,100,100
0,100,100,0,100,0,100
0,100,100,0,100,50,100
0,100,100,0,100,100,100
0,100,100,50,0,0,100
0,100,100,50,0,50,100
0,100,100,50,0,100,67
0,100,100,50,50,0,100
0,100,100,50,50,50,67
0,100,100,50,50,100,67
0,100,100,50,100,0,100
0,100,100,50,100,50,67
0,100,100,50,100,100,67
0,100,100,100,0,0,100
0,100,100,100,0,50,100
0,100,100,100,0,100,67
0,100,100,100,50,0,100
0,100,100,100,50,50,67
0,100,100,100,50,100,67
0,100,100,100,100,0,100
0,100,100,100,100,50,67
0,100,100,100,100,100,67
0,67,0,0,0,0,100
0,67,0,0,0,50,100
0,67,0,0,0,100,100
0,67,0,0,50,0,100
0,67,0,0,50,50,100
0,67,0,0,50,100,100
0,67,0,0,100,0,100
0,67,0,0,100,50,100
0,67,0,0,100,100,100
0,67,0,50,0,0,100
0,67,0,50,0,50,67
0,67,0,50,0,100,67
0,67,0,50,50,0,100
0,67,0,50,50,50,67
0,67,0,50,50,100,67
0,67,0,50,100,0,100
0,67,0,50,100,50,67
0,67,0,50,100,100,0
0,67,0,100,0,0,100
0,67,0,100,0,50,100
0,67,0,100,0,100,100
0,67,0,100,50,0,100
0,67,0,100,50,50,67
0,67,0,100,50,100,67
0,67,0,100,100,0,100
0,67,0,100,100,50,67
0,67,0,100,100,100,0
0,67,33,0,0,0,100
0,67,33,0,0,50,100
0,67,33,0,0,100,100
0,67,33,0,50,0,100
0,67,33,0,50,50,100
0,67,33,0,50,100,100
0,67,33,0,100,0,100
0,67,33,0,100,50,100
0,67,33,0,100,100,100
0,67,33,50,0,0,100
0,67,33,50,0,50,67
0,67,33,50,0,100,67
0,67,33,50,50,0,100
0,67,33,50,50,50,67
0,67,33,50,50,100,67
0,67,33,50,100,0,100
0,67,33,50,100,50,67
0,67,33,50,100,100,0
0,67,33,100,0,0,100
0,67,33,100,0,50,67
0,67,33,100,0,100,67
0,67,33,100,50,0,100
0,67,33,100,50,50,67
0,67,33,100,50,100,0
0,67,33,100,100,0,100
0,67,33,100,100,50,67
0,67,33,100,100,100,0
0,67,67,0,0,0,100
0,67,67,0,0,50,100
0,67,67,0,0,100,100
0,67,67,0,50,0,100
0,67,67,0,50,50,100
0,67,67,0,50,100,100
0,67,67,0,100,0,100
0,67,67,0,100,50,100
0,67,67,0,100,100,100
0,67,67,50,0,0,100
0,67,67,50,0,50,67
0,67,67,50,0,100,67
0,67,67,50,50,0,100
0,67,67,50,50,50,67
0,67,67,50,50,100,0
0,67,67,50,100,0,100
0,67,67,50,100,50,67
0,67,67,50,100,100,0
0,67,67,100,0,0,100
0,67,67,100,0,50,67
0,67,67,100,0,100,67
0,67,67,100,50,0,100
0,67,67,100,50,50,67
0,67,67,100,50,100,0
0,67,67,100,100,0,100
0,67,67,100,100,50,67
0,67,67,100,100,100,0
0,67,100,0,0,0,100
0,67,100,0,0,50,100
0,67,100,0,0,100,100
0,67,100,0,50,0,100
0,67,100,0,50,50,100
0,67,100,0,50,100,100
0,67,100,0,100,0,100
0,67,100,0,100,50,100
0,67,100,0,100,100,100
0,67,100,50,0,0,100
0,67,100,50,0,50,67
0,67,100,50,0,100,67
0,67,100,50,50,0,100
0,67,100,50,50,50,67
0,67,100,50,50,100,0
0,67,100,50,100,0,100
0,67,100,50,100,50,67
0,67,100,50,100,100,0
0,67,100,100,0,0,100
0,67,100,100,0,50,67
0,67,100,100,0,100,67
0,67,100,100,50,0,100
0,67,100,100,50,50,67
0,67,100,100,50,100,0
0,67,100,100,100,0,100
0,67,100,100,100,50,67
0,67,100,100,100,100,0
0,33,0,0,0,0,100
0,33,0,0,0,50,100
0,33,0,0,0,100,100
0,33,0,0,50,0,100
0,33,0,0,50,50,100
0,33,0,0,50,100,100
0,33,0,0,100,0,100
0,33,0,0,100,50,100
0,33,0,0,100,100,100
0,33,0,50,0,0,100
0,33,0,50,0,50,67
0,33,0,50,0,100,33
0,33,0,50,50,0,100
0,33,0,50,50,50,67
0,33,0,50,50,100,33
0,33,0,50,100,0,100
0,33,0,50,100,50,33
0,33,0,50,100,100,0
0,33,0,100,0,0,100
0,33,0,100,0,50,100
0,33,0,100,0,100,100
0,33,0,100,50,0,100
0,33,0,100,50,50,67
0,33,0,100,50,100,33
0,33,0,100,100,0,100
0,33,0,100,100,50,33
0,33,0,100,100,100,0
0,33,33,0,0,0,100
0,33,33,0,0,50,100
0,33,33,0,0,100,100
0,33,33,0,50,0,100
0,33,33,0,50,50,100
0,33,33,0,50,100,100
0,33,33,0,100,0,100
0,33,33,0,100,50,100
0,33,33,0,100,100,100
0,33,33,50,0,0,100
0,33,33,50,0,50,67
0,33,33,50,0,100,33
0,33,33,50,50,0,100
0,33,33,50,50,50,67
0,33,33,50,50,100,33
0,33,33,50,100,0,100
0,33,33,50,100,50,33
0,33,33,50,100,100,0
0,33,33,100,0,0,100
0,33,33,100,0,50,67
0,33,33,100,0,100,33
0,33,33,100,50,0,100
0,33,33,100,50,50,33
0,33,33,100,50,100,0
0,33,33,100,100,0,100
0,33,33,100,100,50,33
0,33,33,100,100,100,0
0,33,67,0,0,0,100
0,33,67,0,0,50,100
0,33,67,0,0,100,100
0,33,67,0,50,0,100
0,33,67,0,50,50,100
0,33,67,0,50,100,100
0,33,67,0,100,0,100
0,33,67,0,100,50,100
0,33,67,0,100,100,100
0,33,67,50,0,0,100
0,33,67,50,0,50,67
0,33,67,50,0,100,33
0,33,67,50,50,0,100
0,33,67,50,50,50,33
0,33,67,50,50,100,0
0,33,67,50,100,0,100
0,33,67,50,100,50,33
0,33,67,50,100,100,0
0,33,67,100,0,0,100
0,33,67,100,0,50,67
0,33,67,100,0,100,33
0,33,67,100,50,0,100
0,33,67,100,50,50,33
0,33,67,100,50,100,0
0,33,67,100,100,0,100
0,33,67,100,100,50,33
0,33,67,100,100,100,0
0,33,100,0,0,0,100
0,33,100,0,0,50,100
0,33,100,0,0,100,100
0,33,100,0,50,0,100
0,33,100,0,50,50,100
0,33,100,0,50,100,100
0,33,100,0,100,0,100
0,33,100,0,100,50,100
0,33,100,0,100,100,100
0,33,100,50,0,0,100
0,33,100,50,0,50,67
0,33,100,50,0,100,33
0,33,100,50,50,0,100
0,33,100,50,50,50,33
0,33,100,50,50,100,0
0,33,100,50,100,0,100
0,33,100,50,100,50,33
0,33,100,50,100,100,0
0,33,100,100,0,0,100
0,33,100,100,0,50,67
0,33,100,100,0,100,33
0,33,100,100,50,0,100
0,33,100,100,50,50,33
0,33,100,100,50,100,0
0,33,100,100,100,0,100
0,33,100,100,100,50,33
0,33,100,100,100,100,0
0,0,0,0,0,0,100
0,0,0,0,0,50,100
0,0,0,0,0,100,100
0,0,0,0,50,0,100
0,0,0,0,50,50,100
0,0,0,0,50,100,100
0,0,0,0,100,0,100
0,0,0,0,100,50,100
0,0,0,0,100,100,100
0,0,0,50,0,0,100
0,0,0,50,0,50,67
0,0,0,50,0,100,33
0,0,0,50,50,0,100
0,0,0,50,50,50,67
0,0,0,50,50,100,33
0,0,0,50,100,0,100
0,0,0,50,100,50,33
0,0,0,50,100,100,0
0,0,0,100,0,0,100
0,0,0,100,0,50,100
0,0,0,100,0,100,100
0,0,0,100,50,0,100
0,0,0,100,50,50,67
0,0,0,100,50,100,33
0,0,0,100,100,0,100
0,0,0,100,100,50,33
0,0,0,100,100,100,0
0,0,33,0,0,0,100
0,0,33,0,0,50,100
0,0,33,0,0,100,100
0,0,33,0,50,0,100
0,0,33,0,50,50,100
0,0,33,0,50,100,100
0,0,33,0,100,0,100
0,0,33,0,100,50,100
0,0,33,0,100,100,100
0,0,33,50,0,0,100
0,0,33,50,0,50,67
0,0,33,50,0,100,33
0,0,33,50,50,0,100
0,0,33,50,50,50,67
0,0,33,50,50,100,33
0,0,33,50,100,0,100
0,0,33,50,100,50,33
0,0,33,50,100,100,0
0,0,33,100,0,0,100
0,0,33,100,0,50,67
0,0,33,100,0,100,33
0,0,33,100,50,0,100
0,0,33,100,50,50,33
0,0,33,100,50,100,0
0,0,33,100,100,0,100
0,0,33,100,100,50,33
0,0,33,100,100,100,0
0,0,67,0,0,0,100
0,0,67,0,0,50,100
0,0,67,0,0,100,100
0,0,67,0,50,0,100
0,0,67,0,50,50,100
0,0,67,0,50,100,100
0,0,67,0,100,0,100
0,0,67,0,100,50,100
0,0,67,0,100,100,100
0,0,67,50,0,0,100
0,0,67,50,0,50,67
0,0,67,50,0,100,33
0,0,67,50,50,0,100
0,0,67,50,50,50,33
0,0,67,50,50,100,0
0,0,67,50,100,0,100
0,0,67,50,100,50,33
0,0,67,50,100,100,0
0,0,67,100,0,0,100
0,0,67,100,0,50,67
0,0,67,100,0,100,33
0,0,67,100,50,0,100
0,0,67,100,50,50,33
0,0,67,100,50,100,0
0,0,67,100,100,0,100
0,0,67,100,100,50,33
0,0,67,100,100,100,0
0,0,100,0,0,0,100
0,0,100,0,0,50,100
0,0,100,0,0,100,100
0,0,100,0,50,0,100
0,0,100,0,50,50,100
0,0,100,0,50,100,100
0,0,100,0,100,0,100
0,0,100,0,100,50,100
0,0,100,0,100,100,100
0,0,100,50,0,0,100
0,0,100,50,0,50,67
0,0,100,50,0,100,33
0,0,100,50,50,0,100
0,0,100,50,50,50,33
0,0,100,50,50,100,0
0,0,100,50,100,0,100
0,0,100,50,100,50,33
0,0,100,50,100,100,0
0,0,100,100,0,0,100
0,0,100,100,0,50,67
0,0,100,100,0,100,33
0,0,100,100,50,0,100
0,0,100,100,50,50,33
0,0,100,100,50,100,0
0,0,100,100,100,0,100
0,0,100,100,100,50,33
0,0,100,100,100,100,0
